Lactose,Whey central,Whey west,Whey east,NDPSR whey avg,CME whey avg,NDPSR NFDM,34p WPC,Nonfat west,Nonfat central east,Sweet cream buttermilk central,AA butter,Cheese 40 blocks,Cheese barrel,Delac
0.18,0.25,0.2838,0.265,0.2581,0.28138078355881524,1.0406875206867343,0.84,0.95,0.97,1.005,1.38,1.451,1.375,0.3778343492922629
0.18,0.2525,0.2875,0.265,0.2599,0.2857677501711168,1.041702342013227,0.85,0.9525,0.975,1.005,1.3817,1.444,1.389,0.37514781728168334
0.18125,0.25625,0.28875,0.26625,0.2595,0.29047589171881094,1.038548333019818,0.865,0.9425,0.98,1.005,1.4408,1.557,1.508,0.3755972022784555
0.1813,0.25875,0.29,0.27,0.2621,0.29200196079252494,1.0424940431684049,0.88,0.94375,0.98,1.005,1.415,1.461,1.419,0.3727056144848353
0.18625,0.25875,0.2925,0.27125,0.262,0.2915709483881257,1.0426383592683206,0.88,0.945,0.985,0.985,1.435,1.4925,1.4463,0.3685363721881272
0.1875,0.2625,0.295,0.27125,0.2663,0.2951147502219652,1.0415145338779273,0.88,0.945,0.985,0.985,1.4392,1.498,1.4555,0.3679584008828287
0.1875,0.2625,0.29625,0.27375,0.2693,0.29042322461477055,1.0420147442875454,0.89,0.94,0.985,0.985,1.4958,1.489,1.439,0.3687211404231958
0.19,0.265,0.29875,0.2825,0.2718,0.29183668993930667,1.03616795706984,0.895,0.93375,0.985,0.985,1.6075,1.503,1.451,0.36994050582675064
0.19,0.2675,0.30125,0.2825,0.2696,0.29583254438942286,1.032529619877196,0.9075,0.9275,0.985,0.995,1.6983,1.546,1.497,0.372543550763895
0.2,0.27,0.30375,0.28625,0.2718,0.3011698802622125,1.0306447566052013,0.9075,0.9275,0.985,1.0,1.6513,1.55,1.5075,0.3745516586777107
0.2,0.2725,0.30625,0.2875,0.2785,0.29962477866208004,1.0343397473369542,0.91,0.9275,0.99,1.0,1.6275,1.55,1.5085,0.3734333043123741
0.2,0.2725,0.31,0.28875,0.2804,0.2993810985597547,1.0377761121902758,0.9075,0.935,0.99,1.0,1.5933,1.4645,1.4265,0.37177756241702853
0.2,0.2725,0.31,0.28875,0.2819,0.30112178411879686,1.0357138960426564,0.9075,0.9375,0.99,1.0,1.6008,1.45,1.428,0.3707662469022981
0.2,0.2775,0.31,0.28875,0.2842,0.3037170669910675,1.0363794712835994,0.9075,0.9375,0.995,0.995,1.6508,1.3755,1.348,0.36579121844171825
0.2,0.2825,0.31,0.29125,0.2854,0.31227553940488895,1.037482764659912,0.90625,0.94875,0.9975,0.9975,1.6933,1.383,1.36,0.3636562215894221
0.2,0.2825,0.31,0.295,0.2835,0.3194672209701702,1.0309010677444115,0.9,0.95,0.9975,0.9975,1.6883,1.4475,1.4495,0.3641370185023487
0.2,0.29,0.31,0.29625,0.2894,0.3302469485929076,1.0263050129170843,0.8825,0.955,1.0025,0.9975,1.6958,1.4625,1.48,0.36084448631967225
0.2025,0.29,0.315,0.30125,0.2897,0.3285781923824208,1.025951851412794,0.8725,0.95375,1.0025,0.9975,1.705,1.486,1.484,0.3636821126858323
0.2025,0.29,0.3175,0.30375,0.2924,0.32590319326886075,1.0281795066025547,0.8625,0.95625,1.0025,0.9975,1.69,1.5081,1.49,0.36548021793149954
0.205,0.29,0.32125,0.30375,0.2942,0.3198562322119962,1.0372056324550738,0.8575,0.965,1.0025,0.9975,1.715,1.572,1.5075,0.36893510437429256
0.205,0.29,0.3225,0.305,0.2863,0.3223330748289168,1.0394329118168164,0.8575,0.96625,1.0025,0.9975,1.7258,1.595,1.5105,0.36982650059043687
0.205,0.29375,0.3225,0.305,0.2994,0.31216179209159445,1.0547249469141091,0.8525,0.97375,1.0025,0.9975,1.6625,1.595,1.456,0.37117419773198557
0.2125,0.3,0.3225,0.295,0.2983,0.33512700158992814,1.0402896973482152,0.8525,0.98,1.005,0.9975,1.6392,1.4575,1.408,0.3618846058204568
0.2125,0.3,0.32125,0.3125,0.304,0.329080949653364,1.0510318278483441,0.8525,0.98875,1.02375,0.9975,1.6375,1.4295,1.3745,0.35863138110627046
0.2175,0.3,0.3216,0.31625,0.3068,0.32698428611028274,1.049735907377518,0.8525,0.9825,1.03125,0.9975,1.6358,1.4645,1.414,0.3591497785628204
0.2175,0.3,0.32375,0.3175,0.3072,0.326567567881766,1.053205328340209,0.8525,0.985,1.0325,0.9975,1.5925,1.45,1.397,0.35890027441240924
0.2175,0.3,0.32625,0.31875,0.3017,0.3314326018220696,1.0630264143252597,0.8475,1.00375,1.045,0.975,1.5017,1.37,1.3265,0.347818621451607
0.22,0.315,0.3275,0.31875,0.3069,0.3494253011158994,1.0644518052264034,0.8475,1.00125,1.0475,0.975,1.405,1.37,1.323,0.3433751931761235
0.22,0.32,0.33,0.33,0.3095,0.3571339608078692,1.061461049599044,0.8425,1.005,1.0475,0.975,1.4483,1.371,1.325,0.34279938414379973
0.22,0.32,0.3325,0.335,0.3060333333333333,0.36264095355268144,1.0561855597163503,0.8375,1.0,1.0475,0.975,1.4013,1.3758,1.3467,0.3431315622288209
0.22,0.32,0.3338,0.3375,0.3247,0.3509027797426888,1.0552232632663512,0.83,0.995,1.0475,0.95375,1.39,1.409,1.379,0.3408066513024337
0.22,0.32,0.3375,0.3375,0.3214,0.35149057593062394,1.0509021015022166,0.825,0.985,1.0475,0.9325,1.37,1.429,1.3935,0.33739305511586726
0.22,0.32,0.33875,0.33875,0.3232,0.35274392211988514,1.0478482326687142,0.815,0.9875,1.0425,0.9325,1.3658,1.431,1.396,0.33883212029278864
0.22,0.3275,0.34375,0.3388,0.3256,0.3616603536733318,1.0503358930769808,0.815,0.99125,1.05125,0.89625,1.3333,1.4525,1.42,0.3266640204057485
0.2125,0.18875,0.175,0.205,0.183425,0.2673921947975645,0.8720809496384951,0.5525,0.8075,0.8513,1.0188,1.295,1.3067,1.265,0.42020826582613147
0.225,0.1875,0.175,0.2,0.1835,0.2645622020456563,0.8721922728525802,0.5525,0.8075,0.8425,1.0188,1.275,1.3017,1.235,0.4243361807238284
0.225,0.1875,0.17125,0.19875,0.1852,0.26534776691261575,0.8598712027927682,0.545,0.805,0.842,0.9525,1.3925,1.303,1.251,0.40788480584535325
0.225,0.1825,0.17,0.19875,0.1846,0.2602798342701882,0.8568532826567425,0.54,0.8025,0.835,0.98125,1.3967,1.305,1.255,0.41794703210618755
0.225,0.17625,0.16625,0.19625,0.1804,0.2554302880718937,0.852363626883805,0.5275,0.8025,0.8325,0.9813,1.4125,1.3013,1.255,0.41974542996178354
0.225,0.17375,0.165,0.195,0.1726,0.2555748094062592,0.8453252079860307,0.5075,0.8025,0.8325,0.9813,1.52,1.3145,1.255,0.4211344191437587
0.225,0.1725,0.165,0.1875,0.1709,0.25716255950703415,0.836846477988737,0.4925,0.8025,0.8325,0.9813,1.5958,1.335,1.289,0.4211546779359818
0.225,0.1675,0.1625,0.185,0.1685,0.2532709037200451,0.8305298121627488,0.48,0.8025,0.8325,0.9813,1.6608,1.3545,1.317,0.42255904855539184
0.225,0.1675,0.16,0.1825,0.1695,0.2534525724200748,0.8223239848743105,0.47,0.8025,0.8325,0.9813,1.81,1.4275,1.3913,0.4237977910057422
0.225,0.17,0.16,0.1825,0.1646,0.26308227110276283,0.8154269462101879,0.455,0.8025,0.8325,0.9813,1.8183,1.4725,1.4435,0.42361758896892887
0.225,0.175,0.1625,0.1838,0.1647,0.27164489095662225,0.8038237495363187,0.4425,0.8025,0.8325,0.9813,2.0008,1.512,1.487,0.4232847017527517
0.225,0.185,0.16625,0.19,0.1681,0.28813289292291666,0.7959071895786333,0.4475,0.805,0.8325,0.97,2.1217,1.6485,1.6365,0.4202054433422777
0.225,0.21,0.1775,0.2125,0.173,0.3254597383281218,0.7902084139554408,0.4575,0.805,0.8325,0.99,2.2108,1.9525,1.9305,0.4260608601760558
0.225,0.25,0.20375,0.25375,0.1886,0.3779658552613335,0.7875011215028989,0.4725,0.8075,0.835,1.005,2.2333,2.0235,1.9995,0.42376986645337467
0.2375,0.27,0.2125,0.2775,0.2029,0.40035915003356914,0.7990222303828056,0.4925,0.815,0.845,1.005,2.073,2.076,2.0465,0.4203325644624807
0.2375,0.285,0.22,0.3025,0.2388,0.40090599718362524,0.8075454815606316,0.5175,0.8175,0.845,1.0775,2.1363,2.1219,2.0938,0.43778248330354685
0.2375,0.295,0.2275,0.31,0.2549,0.4004473395458516,0.8123724336077351,0.5425,0.82,0.85375,1.0775,2.3425,2.18,2.14,0.4359920810143101
0.2375,0.305,0.24,0.315,0.2667,0.4068719768209863,0.8194167415369185,0.5675,0.82,0.8538,1.0775,2.3067,2.2,2.1605,0.43499590511953534
0.2375,0.31,0.255,0.3225,0.282,0.4020424505439022,0.8441902660332926,0.5975,0.825,0.86375,1.17375,2.1317,2.189,2.1475,0.45652882032967845
0.2375,0.31,0.2625,0.3275,0.2978,0.3855628844489517,0.8715646409445434,0.6275,0.85,0.87125,1.17375,2.1517,2.15,2.072,0.4554321469997662
0.2375,0.31,0.265,0.3275,0.296,0.37019567204372217,0.8984077683290036,0.6375,0.855,0.89,1.1738,2.0875,2.06,1.911,0.4523291801210956
0.2375,0.31,0.27,0.3275,0.299,0.362685213945122,0.9065934814019907,0.6425,0.855,0.89,1.1738,2.06,1.96,1.786,0.45201970291811944
0.2375,0.31,0.275,0.3275,0.3066,0.37853089902265824,0.8870614225719277,0.645,0.845,0.89,1.1738,1.845,1.8,1.77,0.4448333823740114
0.2375,0.305,0.275,0.3275,0.3003,0.37222479609468617,0.8959277795221916,0.655,0.85,0.90375,1.1738,1.85,1.8,1.77,0.4427428397086153
0.2375,0.3,0.2725,0.32125,0.296,0.36655522587938394,0.8935637869420336,0.655,0.85,0.9038,1.1738,1.935,1.8,1.77,0.44339365288980215
0.2375,0.285,0.26375,0.315,0.2936,0.34670596007820376,0.8890193568433977,0.655,0.85,0.895,1.1738,2.0533,1.8,1.77,0.44854012306902447
0.2375,0.28,0.255,0.3075,0.2925,0.33884973985324895,0.8959357168026694,0.655,0.85,0.895,1.1738,1.8925,1.652,1.627,0.4454293243706655
0.2375,0.27,0.245,0.30125,0.2758,0.3327515876937249,0.8954574949781773,0.655,0.85,0.895,1.1738,1.8825,1.422,1.406,0.441152960224215
0.2325,0.26375,0.2375,0.29375,0.2695,0.32884589587148016,0.8910158458131132,0.655,0.84625,0.89,1.1525,1.8613,1.3625,1.3638,0.43513059649290975
0.23,0.25625,0.2325,0.28625,0.2624,0.31840982392794903,0.9007738619795163,0.655,0.8463,0.885,1.1525,1.7408,1.436,1.403,0.43958508157285237
0.225,0.245,0.2275,0.27375,0.2574,0.3034462362886161,0.9026246793680588,0.655,0.84125,0.885,1.1075,1.669,1.478,1.446,0.4313200175810967
0.225,0.2325,0.22,0.26625,0.2518,0.28996145376623483,0.8985060781190486,0.64,0.84125,0.88,1.115,1.7008,1.51,1.476,0.4376059957324776
0.225,0.2225,0.22,0.25625,0.2335,0.2880853664530083,0.9013803525912747,0.625,0.8413,0.88,1.115,1.5208,1.547,1.51,0.44026977753242846
0.225,0.22,0.2175,0.24625,0.2311,0.28979427937033075,0.8944522870826002,0.625,0.8413,0.86,1.115,1.5175,1.544,1.51,0.44375758370535
0.2125,0.215,0.215,0.24125,0.2244,0.2847167152128478,0.8961158369110016,0.625,0.8413,0.86,1.1,1.5425,1.6055,1.568,0.4406954256992657
0.2125,0.215,0.2125,0.23875,0.2196,0.29148269405765725,0.8889532001068752,0.6225,0.8413,0.86,1.065,1.5425,1.602,1.588,0.43054652072723143
0.205,0.215,0.21125,0.2388,0.2154,0.2964961562792272,0.8735503906142752,0.6125,0.84,0.835,1.04,1.6933,1.572,1.548,0.4284313579453547
0.205,0.215,0.215,0.2388,0.2155,0.29714389634422067,0.8695090728962116,0.6125,0.845,0.825,0.98,1.7475,1.5675,1.5319,0.41647439022147625
0.2,0.215,0.21875,0.2388,0.2155,0.29369947981650824,0.8722487833087318,0.61,0.845,0.825,0.98,1.7792,1.5675,1.5145,0.4171234437057212
0.2,0.215,0.2225,0.2388,0.2161,0.29182222269910396,0.8716748868734117,0.61,0.84,0.825,0.98,1.78,1.5675,1.5095,0.41817490808287294
0.195,0.22,0.2225,0.2388,0.2174,0.2917223183773774,0.8779869011469394,0.61,0.84,0.83,0.955,1.7883,1.5755,1.4875,0.4103746818116798
0.19,0.225,0.225,0.2425,0.2192,0.3017443171738642,0.8755323471076377,0.61,0.8375,0.83,0.955,1.6883,1.4815,1.4255,0.4058529178240704
0.19,0.2275,0.2275,0.245,0.2201,0.3051057629383268,0.8750129256872652,0.61,0.8375,0.83,0.955,1.6842,1.4545,1.4005,0.40493590231330634
0.185,0.23,0.23125,0.24625,0.228,0.3070145763672001,0.8761106263814467,0.61,0.8375,0.835,0.955,1.63,1.5475,1.515,0.4045614087256537
0.185,0.2325,0.235,0.2475,0.2269,0.30801545698772703,0.8853280895579325,0.61,0.8375,0.855,0.955,1.5467,1.571,1.5395,0.4006145756570607
0.185,0.235,0.2375,0.24875,0.2291,0.30926340966164534,0.884822461271227,0.61,0.8375,0.86,0.955,1.5992,1.57,1.54,0.3992327391880557
0.185,0.2425,0.24125,0.25125,0.2315,0.3156601071578423,0.8774974229861603,0.61,0.845,0.875,0.955,1.98,1.633,1.603,0.3952329098879319
0.185,0.2425,0.245,0.255,0.2358,0.30884635523148984,0.8805489291834004,0.6175,0.845,0.875,0.9275,2.0725,1.7645,1.7025,0.39331460504376614
0.185,0.2425,0.25625,0.255,0.230825,0.31515770146573063,0.8783688614362093,0.6175,0.845,0.875,0.9275,2.04,1.8083,1.76,0.3946524712578121
0.185,0.2425,0.24875,0.25625,0.2397,0.3060196838442987,0.8967778254955732,0.6175,0.87,0.88,0.9275,2.0517,1.8845,1.7945,0.3947771097507571
0.185,0.2425,0.2525,0.25625,0.2408,0.30631471937571353,0.905026233973271,0.6225,0.875,0.875,0.9275,1.8667,1.723,1.6375,0.39242170708795987
0.185,0.2425,0.255,0.2563,0.2442,0.30801407330341146,0.9159148949361594,0.6425,0.8775,0.875,0.9175,1.55,1.4365,1.395,0.3824147169950409
0.185,0.2425,0.255,0.2563,0.243,0.3037195359829862,0.9253555142414253,0.6525,0.88,0.875,0.915,1.535,1.4838,1.4088,0.3835799455034896
0.165,0.1725,0.2125,0.18375,0.1826,0.22891122539514586,0.9214670356057605,0.5125,0.86,0.92875,0.825,1.14,1.1492,1.1175,0.35484870538534374
0.1675,0.1725,0.205,0.18625,0.1744,0.23520425180759197,0.933673672477083,0.5125,0.8875,0.96125,0.7725,1.1325,1.1158,1.11,0.3310689898843937
0.1675,0.1575,0.1825,0.18375,0.1759,0.20706245413154634,0.9051837019923281,0.5125,0.82,0.9325,0.74625,1.1025,1.123,1.106,0.33825526710083564
0.1675,0.1575,0.1825,0.17625,0.1809,0.21587787329153185,0.8767445775236351,0.5125,0.81,0.85,0.6825,1.0742,1.1575,1.112,0.34174267837417327
0.1675,0.1575,0.17125,0.1725,0.1705,0.2171695008262543,0.8813466554391728,0.5125,0.81,0.84,0.7175,1.07,1.1713,1.08,0.35197433910356857
0.1675,0.1575,0.16625,0.16875,0.1652,0.22383080022338064,0.895949089138571,0.5125,0.84875,0.83875,0.7175,1.0625,1.168,1.064,0.34863900783654667
0.17,0.1575,0.16375,0.16875,0.1649,0.2188433827156705,0.8805708248108393,0.5125,0.8075,0.835,0.705,1.0458,1.1585,1.0515,0.349278107226205
0.17,0.1575,0.16,0.1688,0.1646,0.22419246985001096,0.872191473147192,0.5125,0.8075,0.8225,0.705,1.0633,1.138,1.048,0.3502252108488688
0.17,0.1575,0.15625,0.1688,0.1635,0.23621508474532715,0.86021695660324,0.5125,0.8075,0.8225,0.7075,1.015,1.0563,1.0413,0.34568604886696574
0.17,0.1575,0.15375,0.1688,0.1614,0.24266348940821414,0.851044947604885,0.5125,0.805,0.8225,0.6938,1.0292,1.008,1.031,0.3396648622183558
0.17,0.1575,0.1525,0.1688,0.1629,0.2277162546155781,0.8661169908457562,0.5125,0.80375,0.83125,0.7,1.0875,1.08,1.026,0.34395648843230076
0.17,0.1575,0.1525,0.1688,0.1619,0.23353605817771916,0.859811414725129,0.5125,0.8038,0.8313,0.7,1.0925,1.08,1.058,0.34259742508771107
0.17,0.1575,0.1525,0.1688,0.1566,0.2366496963613819,0.858230649409083,0.5075,0.8038,0.83,0.7,1.0958,1.081,1.053,0.3428982910283487
0.17,0.1575,0.1525,0.1688,0.1601,0.23370901114090248,0.8585885215858803,0.50375,0.8038,0.83,0.685,1.0908,1.084,1.05,0.3399113872675503
0.1725,0.1575,0.1525,0.1688,0.1575,0.23570823732764568,0.8561726722216416,0.5,0.8025,0.825,0.685,1.0892,1.114,1.07,0.34220251395071033
0.1775,0.1575,0.1475,0.1688,0.1579,0.2387575885313059,0.8512416978052396,0.495,0.8025,0.825,0.69,1.0917,1.12,1.09,0.34307565078750546
0.1775,0.155,0.14,0.165,0.16,0.2335656051447771,0.8507947817970363,0.49,0.8025,0.825,0.69,1.0963,1.12,1.09,0.3430076601711898
0.1775,0.15,0.1375,0.16375,0.1581,0.22836322649912555,0.8484717615918939,0.4775,0.8025,0.825,0.69,1.0925,1.121,1.092,0.3444626880111836
0.1775,0.15,0.1375,0.15875,0.1574,0.22926060228142753,0.8472398808753241,0.4775,0.80125,0.8225,0.69,1.0842,1.1445,1.117,0.3450566795203327
0.1775,0.14375,0.13625,0.1588,0.1477,0.22913041670451006,0.8414265133632918,0.46375,0.8013,0.8225,0.69,1.0892,1.1575,1.14,0.34657192497783873
0.1775,0.1425,0.135,0.1575,0.1463,0.22806246425129462,0.8403836059659417,0.4575,0.8013,0.8225,0.69,1.0875,1.137,1.1185,0.3464486825400308
0.18,0.14,0.135,0.1575,0.1434,0.22397435351235895,0.8407766115598192,0.4475,0.8013,0.8225,0.685,1.0942,1.1335,1.095,0.34715747035792055
0.18,0.1375,0.135,0.1575,0.1423,0.22364380619372892,0.8345677986478063,0.42875,0.8013,0.8225,0.68,1.1013,1.1325,1.1025,0.3468288063876639
0.18,0.135,0.135,0.15625,0.1416,0.22196091285579467,0.8308941568626654,0.415,0.8013,0.82,0.68,1.0983,1.1435,1.1135,0.34859086377018533
0.18,0.1375,0.1375,0.1525,0.138,0.228290117385067,0.8277001998740283,0.405,0.8013,0.82,0.68,1.0983,1.1435,1.1135,0.3478018909945624
0.18,0.1425,0.13875,0.15375,0.1363,0.23815208664532794,0.8231562723677883,0.3975,0.8013,0.82,0.68,1.12,1.1895,1.161,0.3472917817891559
0.18,0.145,0.14,0.15625,0.1395,0.2413455505807789,0.8219648787176934,0.395,0.8013,0.82,0.695,1.1258,1.2415,1.216,0.3515643045141228
0.19,0.1475,0.1425,0.15875,0.1423,0.24626214522435907,0.822369032689818,0.395,0.8013,0.82,0.77,1.1338,1.4206,1.3894,0.37430332218267237
0.19,0.15,0.14625,0.1588,0.1442,0.24846056625760105,0.8217279839768414,0.4025,0.80125,0.82,0.735,1.1667,1.512,1.476,0.3674445306604144
0.19,0.1525,0.15,0.1625,0.1463,0.24407254548459079,0.8313939864534552,0.4125,0.8013,0.825,0.775,1.2142,1.5005,1.434,0.3768162142301428
0.19,0.1575,0.155,0.1625,0.1457,0.2532292068794212,0.8321332195433329,0.42,0.8013,0.8375,0.8,1.2217,1.506,1.468,0.37799593961275035
0.1925,0.16,0.1625,0.16875,0.1507,0.25338091949779373,0.8377782416422115,0.43,0.8025,0.8425,0.825,1.22,1.5825,1.54,0.3854698357728372
0.1925,0.1625,0.16625,0.1725,0.1542,0.2598533500325154,0.8384770488145896,0.435,0.81,0.8425,0.85,1.2117,1.6,1.58,0.39035750245324685
0.195,0.1675,0.17,0.1725,0.1586,0.26371330349111355,0.8410936934303961,0.4425,0.8075,0.8425,0.8625,1.17,1.6,1.578,0.3927733236957185
0.195,0.17,0.175,0.17375,0.1609,0.2637906897065425,0.8468602497967035,0.4525,0.8075,0.8425,0.8775,1.1467,1.6,1.5675,0.3965471079383338
0.1975,0.1725,0.1775,0.1825,0.1653,0.2654187597586076,0.8481561480290255,0.46,0.8075,0.8425,0.8775,1.1367,1.6,1.5675,0.3970068268004361
0.19875,0.175,0.17875,0.185,0.1673,0.2659413898222641,0.8518407554922549,0.465,0.8075,0.85125,0.875,1.1363,1.6,1.5675,0.3942931135710126
0.2,0.18,0.1825,0.1875,0.1705,0.26919539477287424,0.8542635008460533,0.475,0.8075,0.8513,0.875,1.165,1.6,1.5575,0.3937346147010752
0.2,0.185,0.1825,0.1925,0.1727,0.2766333683163672,0.8522499515191899,0.4825,0.8075,0.85125,0.875,1.19,1.6,1.5675,0.39198129182784913
0.2,0.19,0.1875,0.2,0.1782,0.2799958401371395,0.8555250069419882,0.495,0.8075,0.8513,0.875,1.1825,1.6,1.565,0.3915706061264399
0.2125,0.1925,0.18875,0.2025,0.1798,0.2824189579573336,0.8569913867683274,0.5075,0.8075,0.8513,0.875,1.1792,1.6,1.557,0.3925735948852467
0.2125,0.1925,0.19125,0.205,0.1864,0.27541942954084275,0.8628952462372509,0.5175,0.8075,0.8513,0.875,1.1833,1.6,1.543,0.39378930188517036
0.2125,0.195,0.19375,0.20625,0.1891,0.279743138787344,0.8610577726778321,0.5225,0.8075,0.8513,0.875,1.1825,1.6,1.559,0.3927491909435994
0.2125,0.1927,0.195,0.20875,0.1891,0.27516159513680627,0.8629349757627294,0.5225,0.8075,0.8513,0.875,1.1867,1.6,1.55,0.394207175707181
0.2125,0.1975,0.195,0.21125,0.1928,0.2770665776531678,0.8667671747926107,0.5325,0.8075,0.85125,0.875,1.1908,1.543,1.4835,0.3920312513907078
0.2125,0.1975,0.195,0.2113,0.1948,0.2748482171924873,0.8714476925836496,0.5425,0.8075,0.8513,0.935,1.1908,1.445,1.392,0.40413278706951283
0.2125,0.2,0.195,0.2113,0.1956,0.2740434570135001,0.8767979852901698,0.5475,0.8075,0.8513,0.9775,1.2142,1.3945,1.324,0.41314393022982987
0.2125,0.2,0.195,0.21375,0.1937,0.26635514573475016,0.8887413552096718,0.5575,0.8075,0.85125,0.9775,1.2008,1.36,1.2395,0.4142746640428272
0.2125,0.2025,0.19375,0.2138,0.19583333333333333,0.25796649414490347,0.9007323963919579,0.5625,0.8075,0.8513,0.9775,1.2225,1.36,1.1767,0.41581050652373586
0.2125,0.2025,0.19,0.21625,0.1947,0.27119018539147266,0.8885005581186127,0.5725,0.8075,0.8513,1.01875,1.2458,1.36,1.257,0.42191722509439744
0.2125,0.1975,0.185,0.2163,0.1978,0.26540902696872903,0.8822987718783962,0.5575,0.8075,0.8513,1.0188,1.27,1.356,1.27,0.42282625913671934
0.2125,0.1925,0.18,0.2075,0.195,0.26167789802630614,0.8741509660426936,0.5525,0.8075,0.8513,1.0188,1.3908,1.34,1.274,0.42211459596103484
0.2175,0.2975,0.2575,0.2975,0.292,0.3769450421213334,0.9703495628566102,0.685,0.91875,0.9575,1.34,1.2717,1.26,1.305875,0.4225
0.2225,0.2975,0.25125,0.2975,0.282,0.37677712536189656,0.9686405898006095,0.6775,0.9125,0.96,1.34,1.35,1.2467,1.255,0.4225
0.2225,0.2875,0.245,0.29125,0.279,0.3655094313028868,0.9704659305092801,0.67125,0.9125,0.95,1.34,1.3617,1.318,1.295,0.4225
0.2225,0.2725,0.235,0.28625,0.282,0.3418284083775862,0.9762506325600341,0.6675,0.9125,0.95,1.34,1.3667,1.3645,1.3235,0.4225
0.2225,0.25,0.23,0.27125,0.276,0.31599220923437565,0.9800353267073388,0.65875,0.9125,0.95,1.34,1.3175,1.3888,1.35,0.4225
0.2225,0.2425,0.23,0.25125,0.2625,0.2976107832162994,0.9557143293822822,0.6575,0.91125,0.95,1.1235552479042492,1.236,1.267,1.3083,0.4225
0.2225,0.23,0.2275,0.24375,0.2498,0.2756292381927724,0.9693072195188376,0.6575,0.91125,0.945,1.1067432475759431,1.2167,1.2235,1.19,0.4225
0.2225,0.215,0.225,0.2275,0.2369,0.26094366434937444,0.9670603277300154,0.6575,0.91125,0.945,1.0267419520706276,1.2508,1.214,1.1875,0.4
0.2225,0.205,0.22,0.21,0.2305,0.25014078408425156,0.9659860586077844,0.64625,0.91125,0.945,1.025884749018633,1.2413,1.2031,1.1819,0.4
0.2225,0.2025,0.2125,0.205,0.2194,0.25469782533534546,0.9572268558124811,0.63875,0.9075,0.93,1.016658990377262,1.2517,1.18,1.15,0.4
0.2225,0.2025,0.21375,0.20375,0.2117,0.26088700706572665,0.9512593693973634,0.61875,0.9075,0.93,1.015715345854638,1.2625,1.201,1.168,0.4
0.2225,0.2125,0.21375,0.20375,0.2064,0.27952051333448713,0.948435745859515,0.61875,0.9075,0.93,1.025939277215381,1.2458,1.21,1.18,0.4
0.2225,0.2125,0.21125,0.19625,0.2079,0.2778185977394022,0.9456437933545696,0.615,0.9025,0.925,1.0223328954044253,1.2375,1.216,1.182,0.4
0.2225,0.195,0.2075,0.1975,0.2027,0.24149681796971012,0.9340849226336999,0.6075,0.905,0.9125,0.8425,1.23,1.2338,1.2044,0.3975
0.2125,0.19125,0.20375,0.19625,0.2011,0.23632836228928156,0.9335742317953838,0.59875,0.9025,0.91,0.8425,1.225,1.239,1.207,0.3975
0.205,0.1875,0.2025,0.19375,0.1991,0.243660050556067,0.9231517417347628,0.5887,0.9025,0.875,0.8425,1.1617,1.245,1.213,0.3975
0.2,0.1825,0.19125,0.19,0.1962,0.23844592983243962,0.9186781091857584,0.57,0.9025,0.875,0.835,1.1567,1.2525,1.2275,0.3975
0.195,0.18,0.185,0.185,0.1957,0.23718847089805928,0.9162446828903344,0.5525,0.9025,0.875,0.85,1.155,1.2465,1.2255,0.3975
0.195,0.18,0.185,0.1825,0.187,0.24168810347738867,0.9132182078282914,0.5525,0.8975,0.875,0.85,1.155,1.2465,1.2255,0.3975
0.185,0.1725,0.1725,0.1825,0.181,0.22806746558332758,0.9220890072356468,0.5325,0.8975,0.89,0.85,1.0383,1.2085,1.1795,0.3975
0.18,0.165,0.1675,0.1712,0.184,0.21127503019398397,0.9236404176874065,0.5175,0.8975,0.895,0.85,1.0992,1.191,1.1535,0.3975
0.18,0.1625,0.1675,0.1675,0.1714,0.23056365091815034,0.9194002549639014,0.5025,0.895,0.895,0.85,1.04,1.2,1.168,0.37375
0.18,0.1625,0.165,0.165,0.1664,0.240902890168449,0.9180826122713438,0.4975,0.895,0.895,0.85,1.0675,1.1794,1.1413,0.3575
0.175,0.16,0.1625,0.165,0.1697,0.23553551975315024,0.9156084430819006,0.485,0.895,0.895,0.85,1.0958,1.1645,1.13,0.3575
0.175,0.16,0.1575,0.16625,0.1665,0.23896104545103825,0.914369183940339,0.47875,0.895,0.89875,0.85,1.0133,1.141,1.1245,0.3575
0.175,0.155,0.15,0.1663,0.165,0.23109783431249042,0.9154782329667329,0.46375,0.89625,0.9,0.85,1.0142,1.126,1.0925,0.3575
