Year,Month,Week year,Lactose,Whey central,Whey west,Whey east,NDPSR whey avg,CME whey avg,NDPSR NFDM,34p WPC,Nonfat west,Nonfat central east,Sweet cream buttermilk central,AA butter,Cheese 40 blocks,Cheese barrel,Delac
2015,4,18,0.23625,0.42,0.44,0.4625,0.4562,,,0.93,0.9875,0.955,0.91,1.83,1.6025,1.622,
2015,5,19,0.23625,0.42,0.44,0.4625,0.4574,,,0.93,0.9875,0.955,0.91,1.852,1.61,1.618,
2015,5,20,0.23625,0.42,0.435,0.46125,0.4649,,,0.915,0.95,0.98375,0.875,1.891,1.6105,1.628,
2015,5,21,0.235,0.42,0.43,0.46125,0.4355,,,0.91,0.955,0.98875,0.925,2.016,1.6155,1.624,
2015,5,22,0.235,0.4075,0.425,0.4425,0.4542,,,0.91,0.9525,0.96,0.925,1.917,1.638,1.6175,
2015,6,23,0.235,0.4,0.425,0.4425,0.4401,,,0.9,0.9475,0.955,0.925,1.9119,1.6713,1.6338,
2015,6,24,0.225,0.4,0.425,0.435,0.4349,,,0.88,0.9475,0.95,0.925,1.9415,1.737,1.6865,
2015,6,25,0.22,0.38,0.42,0.4325,0.4369,,,0.865,0.9475,0.94,0.91,1.8725,1.745,1.6995,
2015,6,26,0.2125,0.37,0.415,0.43125,0.4317,,,0.855,0.9275,0.94,0.87,1.898,1.7055,1.673,
2015,6,27,0.2125,0.365,0.41,0.405,0.4231,,,0.855,0.9275,0.94,0.855,1.908,1.666,1.648,
2015,7,28,0.2125,0.3625,0.405,0.405,0.414,,,0.845,0.9225,0.93,0.855,1.9281,1.625,1.5913,
2015,7,29,0.2,0.355,0.405,0.3975,0.409,,,0.825,0.9075,0.925,0.845,1.924,1.666,1.614,
2015,7,30,0.2,0.3425,0.39,0.395,0.4041,,,0.7675,0.84,0.87,0.84,1.8685,1.648,1.612,
2015,7,31,0.195,0.33,0.39,0.395,0.3894,,,0.7675,0.745,0.82,0.8425,1.8835,1.668,1.6395,
2015,8,32,0.195,0.3025,0.3825,0.35125,0.3759,,,0.75,0.7275,0.775,0.8375,1.9345,1.6975,1.6755,
2015,8,33,0.195,0.295,0.325,0.335,0.3805,,,0.705,0.715,0.775,0.795,1.99,1.7365,1.7015,
2015,8,34,0.19,0.24,0.3,0.32375,0.3551,,,0.6625,0.6925,0.745,0.7675,2.0205,1.72,1.7025,
2015,8,35,0.19,0.23,0.28,0.31625,0.3439,,,0.64625,0.7075,0.755,0.77,2.249,1.7025,1.6735,
2015,8,36,0.19,0.225,0.25,0.28375,0.2996,,,0.59,0.725,0.775,0.8,2.318,1.6815,1.61,
2015,9,37,0.19,0.22,0.24,0.265,0.2748,,,0.575,0.755,0.8,0.815,2.4065,1.715,1.658,
2015,9,38,0.19,0.21,0.22,0.2525,0.2685,,,0.565,0.795,0.825,0.8575,2.5063,1.695,1.6463,
2015,9,39,0.19,0.2,0.215,0.25,0.2485,,,0.56,0.845,0.88,0.89,2.637,1.6695,1.553,
2015,9,40,0.19,0.1975,0.21,0.24125,0.2351,,,0.56,0.9,0.93,0.875,2.9695,1.6015,1.519,
2015,10,41,0.185,0.195,0.2075,0.23875,0.2341,,,0.54,0.9225,0.955,0.9125,2.702,1.67,1.5675,
2015,10,42,0.185,0.2,0.2075,0.23875,0.243,,,0.53,0.96,0.985,0.9125,2.3735,1.7275,1.642,
2015,10,43,0.185,0.22,0.21,0.2475,0.2244,,,0.53,0.96,1.0,0.96,2.3895,1.687,1.648,
2015,10,44,0.185,0.2,0.21,0.245,0.2269,,,0.535,0.935,0.98,0.89375,2.466,1.6215,1.583,
2015,11,45,0.185,0.205,0.225,0.2125,0.2272,,,0.535,0.885,0.965,0.89875,2.624,1.6085,1.559,
2015,11,46,0.185,0.2075,0.225,0.215,0.2305,,,0.535,0.85,0.88,0.9175,2.846,1.6465,1.6035,
2015,11,47,0.185,0.2125,0.2325,0.23,0.2368,,,0.53,0.83,0.88,0.9125,2.885,1.666,1.548,
2015,11,48,0.185,0.21125,0.2325,0.23,0.2313,,,0.53,0.8075,0.87,0.9,2.885,1.576,1.446,
2015,11,49,0.185,0.21125,0.2325,0.23,0.2316,,,0.53,0.77,0.86,0.9,2.9,1.575,1.5175,
2015,12,50,0.1875,0.21125,0.2375,0.25,0.2468,,,0.53,0.77375,0.865,0.9,2.9025,1.5445,1.5095,
2015,12,51,0.19,0.21125,0.2375,0.25,0.2354,,,0.53,0.76625,0.86,0.9,2.606,1.4765,1.476,
2015,12,52,0.19,0.21625,0.24,0.25,0.2425,,,0.53,0.775,0.85,0.845,2.069,1.429,1.429,
2014,1,1,0.635,0.56,0.58875,0.60125,0.5761,,,1.72,2.03,2.065,1.87,1.58,2.0,1.9675,
2014,1,2,0.635,0.5625,0.58875,0.60125,0.5716,,,1.72,2.04,2.065,1.875,1.5413,2.0144,1.8825,
2014,1,3,0.58,0.5675,0.60375,0.6025,0.5975,,,1.765,2.065,2.07,1.9025,1.648,2.152,2.098,
2014,1,4,0.595,0.5775,0.60625,0.61125,0.5928,,,1.765,2.075,2.085,1.91125,1.774,2.2115,2.1765,
2014,1,5,0.595,0.58,0.6075,0.6225,0.595,,,1.785,2.075,2.085,1.92625,1.9,2.2794,2.2475,
2014,2,6,0.595,0.585,0.61,0.62875,0.6087,,,1.7725,2.075,2.085,1.9225,1.8935,2.337,2.299,
2014,2,7,0.595,0.5875,0.6125,0.635,0.6136,,,1.785,2.07,2.0825,1.94125,1.866,2.3215,2.293,
2014,2,8,0.595,0.6075,0.615,0.645,0.62,,,1.785,2.0725,2.09125,1.93625,1.764,2.11,2.1035,
2014,2,9,0.595,0.61125,0.625,0.6575,0.6283,,,1.7825,2.0725,2.095,1.9325,1.7763,2.1269,2.1006,
2014,3,10,0.595,0.61125,0.62875,0.65,0.6345,,,1.7675,2.075,2.0975,1.925,1.807,2.206,2.1905,
2014,3,11,0.595,0.615,0.63125,0.66125,0.6425,,,1.76875,2.0775,2.105,1.92,1.88,2.253,2.206,
2014,3,12,0.595,0.6225,0.645,0.6675,0.6481,,,1.76875,2.0775,2.105,1.915,1.884,2.3315,2.2755,
2014,3,13,0.6,0.62875,0.64875,0.6725,0.6506,,,1.77,2.1,2.115,1.92,1.907,2.415,2.305,
2014,3,14,0.6,0.63,0.645,0.675,0.6546,,,1.77,2.0975,2.11,1.915,1.97,2.416,2.3355,
2014,4,15,0.615,0.635,0.64625,0.68375,0.6672,,,1.77,2.075,2.1,1.905,1.987,2.3855,2.241,
2014,4,16,0.6225,0.6375,0.6475,0.69125,0.671,,,1.77,2.0525,2.075,1.9,1.97,2.2175,2.121,
2014,4,17,0.6225,0.65,0.65375,0.69625,0.6718,,,1.77,2.03125,2.06,1.905,1.9025,2.2213,2.195,
2014,4,18,0.6125,0.65375,0.65375,0.6975,0.679,,,1.765,1.965,1.98,1.9025,1.897,2.2205,2.2115,
2014,5,19,0.6125,0.6575,0.65875,0.7,0.6872,,,1.765,1.945,1.955,1.9,1.9695,2.135,2.125,
2014,5,20,0.605,0.6625,0.6725,0.70875,0.6752,,,1.7675,1.91875,1.94,1.875,2.1445,2.048,2.0405,
2014,5,21,0.5975,0.6675,0.66625,0.70875,0.6717,,,1.76125,1.865,1.86375,1.865,2.1645,2.007,1.972,
2014,5,22,0.58625,0.66625,0.6625,0.7175,0.6727,,,1.74,1.85125,1.82875,1.8575,2.167,1.988,1.984,
2014,6,23,0.58625,0.665,0.66,0.7275,0.6808,,,1.735,1.83125,1.8075,1.84875,2.285,1.985,1.9575,
2014,6,24,0.58125,0.665,0.66,0.7275,0.6724,,,1.6925,1.84,1.80375,1.82,2.2525,2.0135,1.9495,
2014,6,25,0.5675,0.66125,0.655,0.7275,0.6769,,,1.655,1.835,1.81875,1.805,2.195,2.042,1.965,
2014,6,26,0.5675,0.66,0.655,0.725,0.6767,,,1.65125,1.825,1.81625,1.755,2.2205,2.02,1.993,
2014,6,27,0.5675,0.6575,0.6575,0.72375,0.6795,,,1.65125,1.83375,1.82625,1.755,2.3365,2.024,2.03,
2014,7,28,0.55,0.65875,0.6575,0.72125,0.6831,,,1.635,1.83,1.83125,1.7975,2.435,1.9819,1.9906,
2014,7,29,0.5475,0.6575,0.6575,0.72,0.6942,,,1.6175,1.84,1.835,1.7625,2.3845,1.9555,1.9645,
2014,7,30,0.5475,0.6625,0.67,0.71,0.6876,,,1.6075,1.815,1.83,1.7625,2.417,2.01,2.0415,
2014,7,31,0.54625,0.65875,0.67,0.705,0.6869,,,1.59625,1.795,1.8125,1.72,2.584,2.011,2.0245,
2014,8,32,0.54625,0.6575,0.67,0.7025,0.6886,,,1.59625,1.795,1.79,1.7,2.481,1.981,1.966,
2014,8,33,0.53875,0.6575,0.67,0.7025,0.6929,,,1.59125,1.735,1.74875,1.69,2.4,2.084,2.109,
2014,8,34,0.53625,0.6575,0.67,0.705,0.6971,,,1.57,1.7,1.725,1.615,2.532,2.148,2.17,
2014,8,35,0.53125,0.6575,0.67,0.705,0.6884,,,1.54,1.635,1.6775,1.53625,2.7155,2.2315,2.2385,
2014,9,36,0.53125,0.655,0.66,0.705,0.674,,,1.51,1.555,1.5775,1.46,2.756,2.301,2.306,
2014,9,37,0.49125,0.65125,0.645,0.7025,0.6874,,,1.465,1.51125,1.565,1.43,2.8175,2.35,2.3231,
2014,9,38,0.47125,0.65,0.6225,0.7025,0.6818,,,1.4575,1.4875,1.5325,1.365,2.986,2.35,2.33,
2014,9,39,0.46125,0.64,0.61,0.70125,0.669,,,1.4325,1.36625,1.425,1.34,3.022,2.407,2.408,
2014,9,40,0.46125,0.63,0.61,0.69625,0.6729,,,1.4175,1.36375,1.41375,1.315,3.058,2.345,2.452,
2014,10,41,0.46125,0.63,0.605,0.69625,0.6675,,,1.37375,1.39625,1.44,1.265,2.908,2.182,2.172,
2014,10,42,0.425,0.6125,0.6,0.66875,0.6649,,,1.3375,1.38625,1.425,1.28,2.836,2.1665,2.114,
2014,10,43,0.405,0.61,0.5975,0.6625,0.6665,,,1.33375,1.395,1.44125,1.28,2.302,2.238,2.104,
2014,10,44,0.415,0.61,0.5975,0.6625,0.6523,,,1.3325,1.395,1.4275,1.215,1.9495,2.2635,2.025,
2014,11,45,0.415,0.5975,0.5975,0.65625,0.6392,,,1.31625,1.375,1.4125,1.175,1.84,2.126,2.0345,
2014,11,46,0.41,0.58875,0.58875,0.65,0.6417,,,1.29875,1.3,1.3575,1.1525,2.0085,2.178,2.129,
2014,11,47,0.41,0.58875,0.58875,0.65,0.6454,,,1.27375,1.28125,1.34375,1.095,1.993,2.011,1.967,
2014,11,48,0.4,0.585,0.585,0.64625,0.6424,,,1.2625,1.235,1.2775,1.075,1.991,1.807,1.847,
2014,12,49,0.4,0.585,0.585,0.645,0.6277,,,1.2625,1.225,1.26625,1.0625,1.9933,1.7142,1.6908,
2014,12,50,0.395,0.5775,0.58,0.63,0.6218,,,1.2625,1.1675,1.20875,1.05125,1.9725,1.654,1.583,
2014,12,51,0.39,0.575,0.58,0.62,0.5835,,,1.23625,1.1525,1.19625,1.02625,1.934,1.588,1.5015,
2014,12,52,0.39,0.57,0.54,0.5875,0.5849,,,1.22375,1.1,1.16,1.01375,1.643,1.6075,1.576,
2013,1,1,0.77,0.64,0.625,0.65,0.6678,,,1.24625,1.535,1.5725,1.595,1.4975,1.74,1.6825,
2013,1,2,0.73,0.66,0.63,0.69875,0.6579,,,1.2625,1.5375,1.585,1.53,1.4969,1.76,1.7225,
2013,1,3,0.74,0.63,0.625,0.67375,0.6482,,,1.2625,1.5375,1.565,1.59,1.4575,1.728,1.6855,
2013,1,4,0.73,0.625,0.6025,0.61125,0.6566,,,1.2625,1.545,1.565,1.515,1.4885,1.7035,1.6595,
2013,1,5,0.73,0.6225,0.59,0.6225,0.6449,,,1.2575,1.5425,1.565,1.4775,1.505,1.6525,1.5863,
2013,2,6,0.725,0.62,0.58625,0.6175,0.6539,,,1.2575,1.5375,1.565,1.46,1.535,1.645,1.5415,
2013,2,7,0.725,0.6175,0.58,0.62625,0.6476,,,1.25375,1.52375,1.56,1.44,1.555,1.647,1.548,
2013,2,8,0.725,0.6,0.57875,0.61875,0.6466,,,1.25,1.52125,1.555,1.43,1.581,1.667,1.608,
2013,2,9,0.71,0.59,0.57,0.6175,0.6342,,,1.24,1.515,1.55,1.41,1.6,1.6431,1.63,
2013,3,10,0.71,0.58,0.565,0.6075,0.6305,,,1.24,1.5025,1.53,1.4,1.559,1.597,1.578,
2013,3,11,0.695,0.57,0.5625,0.5975,0.6351,,,1.215,1.4925,1.525,1.4,1.6075,1.572,1.5595,
2013,3,12,0.685,0.555,0.56125,0.5825,0.608,,,1.21,1.4875,1.51,1.36,1.637,1.603,1.5865,
2013,3,13,0.68,0.55,0.56,0.58625,0.6109,,,1.21,1.48,1.515,1.37,1.691,1.6505,1.6255,
2013,4,14,0.67,0.535,0.56,0.59,0.5916,,,1.22,1.48,1.535,1.395,1.6475,1.6944,1.6056,
2013,4,15,0.64,0.535,0.56,0.57,0.5816,,,1.23,1.55,1.585,1.425,1.6645,1.7155,1.6435,
2013,4,16,0.645,0.54,0.5625,0.575,0.5873,,,1.235,1.575,1.605,1.4625,1.734,1.809,1.7385,
2013,4,17,0.645,0.5425,0.565,0.58875,0.5721,,,1.2375,1.61,1.64125,1.4825,1.777,1.878,1.763,
2013,4,18,0.645,0.5425,0.565,0.58125,0.5766,,,1.24,1.63,1.66,1.54125,1.715,1.866,1.7245,
2013,5,19,0.645,0.5425,0.565,0.58375,0.565,,,1.26,1.675,1.68875,1.57,1.681,1.8935,1.685,
2013,5,20,0.645,0.54,0.5825,0.58,0.5809,,,1.27,1.7,1.72,1.535,1.628,1.8695,1.73,
2013,5,21,0.645,0.54125,0.5825,0.5775,0.5776,,,1.285,1.685,1.71,1.5725,1.6015,1.7745,1.738,
2013,5,22,0.645,0.54,0.58125,0.575,0.572,,,1.285,1.695,1.705,1.5625,1.571,1.76,1.7335,
2013,6,23,0.645,0.5375,0.58125,0.575,0.5742,,,1.2875,1.6925,1.70125,1.55625,1.5413,1.745,1.7113,
2013,6,24,0.645,0.54375,0.585,0.58,0.5813,,,1.3,1.6925,1.70125,1.56,1.541,1.7315,1.725,
2013,6,25,0.645,0.5425,0.585,0.5825,0.5682,,,1.30125,1.7025,1.705,1.555,1.54,1.736,1.77,
2013,6,26,0.645,0.5425,0.59125,0.58,0.5742,,,1.325,1.71,1.71,1.555,1.516,1.723,1.7445,
2013,7,27,0.645,0.545,0.59125,0.5825,0.5864,,,1.3425,1.7175,1.72,1.57,1.445,1.6655,1.634,
2013,7,28,0.6275,0.545,0.5925,0.58,0.5712,,,1.3425,1.73,1.73,1.58,1.5069,1.6581,1.6463,
2013,7,29,0.63,0.545,0.5925,0.58375,0.5818,,,1.35125,1.75,1.755,1.575,1.5035,1.672,1.662,
2013,7,30,0.6325,0.545,0.59125,0.59625,0.5735,,,1.3525,1.7575,1.765,1.575,1.485,1.698,1.681,
2013,7,31,0.6325,0.5425,0.59125,0.595,0.5835,,,1.3525,1.77,1.7725,1.6025,1.4385,1.7545,1.7285,
2013,8,32,0.6325,0.5425,0.59,0.59375,0.5791,,,1.3625,1.78,1.775,1.61,1.432,1.7705,1.7625,
2013,8,33,0.64,0.5425,0.585,0.5825,0.5835,,,1.3625,1.785,1.775,1.61,1.4155,1.7885,1.787,
2013,8,34,0.64,0.5425,0.585,0.58375,0.5741,,,1.3625,1.7925,1.78,1.61,1.385,1.7715,1.765,
2013,8,35,0.64,0.54,0.585,0.58,0.5762,,,1.36875,1.8,1.795,1.6625,1.3695,1.69,1.673,
2013,9,36,0.64,0.54,0.5775,0.5825,0.5829,,,1.37625,1.8,1.81,1.6715,1.4215,1.737,1.7355,
2013,9,37,0.64,0.54,0.57625,0.59875,0.574,,,1.37625,1.81,1.81,1.67625,1.4288,1.7894,1.7781,
2013,9,38,0.64,0.53875,0.565,0.6,0.5782,,,1.37625,1.815,1.82,1.69375,1.48,1.83,1.8075,
2013,9,39,0.64,0.53875,0.56375,0.58875,0.5794,,,1.40125,1.8225,1.84,1.6925,1.54,1.801,1.772,
2013,9,40,0.64,0.53875,0.56375,0.58875,0.5823,,,1.435,1.82625,1.835,1.69125,1.608,1.767,1.73,
2013,10,44,0.65,0.54,0.55625,0.56,0.5711,,,1.535,1.8575,1.875,1.75,1.472,1.8625,1.7945,
2013,11,45,0.65,0.54,0.5625,0.575,0.5604,,,1.555,1.9025,1.88,1.735,1.4965,1.8835,1.836,
2013,11,46,0.645,0.54,0.565,0.575,0.5796,,,1.575,1.895,1.91,1.8,1.557,1.8865,1.823,
2013,11,47,0.6425,0.5425,0.5675,0.585,0.5724,,,1.6,1.9,1.92,1.795,1.6105,1.8125,1.766,
2013,11,48,0.6425,0.5475,0.57125,0.59125,0.5774,,,1.6225,1.92,1.945,1.805,1.658,1.823,1.7545,
2013,12,49,0.64,0.55,0.57375,0.59375,,,,1.63625,1.94,1.945,1.81,1.66,1.865,1.765,
2013,12,50,0.64,0.5525,0.58125,0.595,0.593,,,1.645,1.955,1.975,1.83,1.641,1.8985,1.828,
2013,12,51,0.635,0.55375,0.58125,0.59875,0.5586,,,1.6725,2.0,1.99,1.84,1.63,1.8955,1.793,
2013,12,52,0.635,0.5525,0.5875,0.59875,0.5742,,,1.72,2.02,2.06,1.85,1.5585,1.967,1.8865,
2012,1,1,0.77,0.655,0.6775,0.67375,0.6599,,,1.46,1.4,1.445,1.35,1.595,1.5625,1.57,
2012,1,2,0.84,0.6925,0.68375,0.7,0.671,,,1.515,1.385,1.44,1.35,1.6025,1.5906,1.5831,
2012,1,3,0.86,0.7075,0.70625,0.72875,0.6791,,,1.525,1.39,1.435,1.34,1.6265,1.596,1.5755,
2012,1,4,0.86,0.71,0.71625,0.745,0.702,,,1.5275,1.395,1.43,1.325,1.58,1.55,1.52,
2012,1,5,0.86,0.71,0.7175,0.755,0.7113,,,1.5275,1.38,1.425,1.325,1.558,1.506,1.487,
2012,2,6,0.86,0.705,0.69,0.735,0.6753,,,1.5275,1.355,1.4075,1.3175,1.498,1.4965,1.4925,
2012,2,7,0.86,0.705,0.6725,0.7325,0.6648,,,1.5275,1.3475,1.3925,1.31,1.4425,1.477,1.489,
2012,2,8,0.86,0.705,0.67125,0.71625,0.6414,,,1.5275,1.3375,1.38,1.305,1.4005,1.482,1.478,
2012,2,9,0.86,0.7,0.595,0.715,0.6404,,,1.5275,1.3275,1.365,1.3025,1.4156,1.475,1.4738,
2012,3,10,0.86,0.6525,0.545,0.71125,0.6113,,,1.525,1.32,1.355,1.30125,1.4205,1.479,1.4845,
2012,3,11,0.86,0.6375,0.54,0.60125,0.6059,,,1.52,1.29,1.34,1.30125,1.45,1.4765,1.4725,
2012,3,12,0.86,0.6225,0.555,0.59375,0.6193,,,1.52,1.28,1.31,1.27125,1.5005,1.5345,1.5555,
2012,3,13,0.86,0.6175,0.5325,0.6725,0.6044,,,1.505,1.27,1.28,1.265,1.5225,1.59,1.583,
2012,4,14,0.86,0.6,0.52125,0.645,0.6113,,,1.485,1.25,1.27,1.255,1.498,1.4905,1.46,
2012,4,15,0.905,0.58,0.52125,0.62,0.5546,,,1.46,1.25,1.25,1.2425,1.4444,1.4894,1.4613,
2012,4,16,0.915,0.55,0.51625,0.6,0.6133,,,1.425,1.235,1.245,1.18875,1.426,1.4875,1.4495,
2012,4,17,0.915,0.5325,0.5025,0.61,0.5935,,,1.4125,1.205,1.23,1.18875,1.4175,1.503,1.46,
2012,4,18,0.915,0.52375,0.49625,0.58875,0.5931,,,1.39625,1.18,1.21,1.18125,1.3845,1.5265,1.4455,
2012,5,19,0.915,0.505,0.49625,0.5875,0.5713,,,1.34125,1.155,1.195,1.065,1.342,1.535,1.4655,
2012,5,20,0.915,0.505,0.49625,0.5825,0.5697,,,1.34125,1.12,1.18,1.0275,1.6065,1.5025,1.454,
2012,5,21,0.91,0.4925,0.4975,0.58,0.5304,,,1.29125,1.095,1.17,1.025,1.3515,1.5,1.456,
2012,5,22,0.91,0.48875,0.48875,0.5275,0.5436,,,1.27125,1.075,1.135,1.025,1.386,1.5145,1.466,
2012,6,23,0.895,0.48375,0.48375,0.53875,0.524,,,1.24625,1.0975,1.18,1.025,1.3981,1.61,1.5238,
2012,6,24,0.885,0.48375,0.48375,0.5225,0.5166,,,1.2425,1.125,1.19,1.025,1.4085,1.608,1.5245,
2012,6,25,0.885,0.475,0.48125,0.5175,0.5032,,,1.1925,1.1625,1.19,1.025,1.4595,1.645,1.5595,
2012,6,26,0.87,0.4725,0.485,0.51,0.5075,,,1.1775,1.165,1.205,1.0475,1.5355,1.6195,1.6035,
2012,7,27,0.87,0.475,0.4875,0.52125,0.4968,,,1.16875,1.18,1.2075,1.07,1.5215,1.649,1.672,
2012,7,28,0.87,0.475,0.49,0.51125,0.4868,,,1.16875,1.18,1.2125,1.07,1.5288,1.64,1.675,
2012,7,29,0.84,0.49,0.4975,0.525,0.4933,,,1.1525,1.195,1.2125,1.07,1.543,1.654,1.658,
2012,7,30,0.83,0.49,0.4975,0.53,0.4959,,,1.13125,1.23,1.255,1.105,1.578,1.716,1.7025,
2012,7,31,0.825,0.495,0.51375,0.535,0.5102,,,1.12125,1.25,1.255,1.21875,1.6465,1.715,1.693,
2012,8,32,0.825,0.5025,0.51875,0.545,0.5097,,,1.12125,1.26,1.265,1.21875,1.6615,1.704,1.6805,
2012,8,33,0.825,0.5125,0.535,0.55,0.5197,,,1.12125,1.29,1.3675,1.27125,1.727,1.8185,1.791,
2012,8,34,0.825,0.5175,0.55,0.555,0.5291,,,1.12125,1.35,1.3875,1.28125,1.7775,1.8655,1.827,
2012,8,35,0.8275,0.52875,0.56,0.56625,0.5399,,,1.1275,1.385,1.44,1.30125,1.8,1.844,1.8045,
2012,9,36,0.8275,0.54,0.58,0.57625,0.5476,,,1.1425,1.47,1.495,1.31125,1.8285,1.8505,1.7995,
2012,9,37,0.825,0.565,0.585,0.585,0.5597,,,1.1625,1.485,1.505,1.32625,1.8663,1.8275,1.7763,
2012,9,38,0.825,0.5675,0.5925,0.6025,0.5745,,,1.1725,1.505,1.525,1.335,1.842,1.8455,1.797,
2012,9,39,0.825,0.5825,0.60125,0.6125,0.5853,,,1.1925,1.515,1.55,1.39,1.87,1.949,1.9045,
2012,10,40,0.825,0.585,0.60125,0.62375,0.593,,,1.2125,1.525,1.55,1.54625,1.94,2.0565,2.014,
2012,10,41,0.785,0.585,0.60625,0.63125,0.6061,,,1.23125,1.51,1.5325,1.54,1.9325,2.094,2.048,
2012,10,42,0.785,0.5975,0.6125,0.6375,0.611,,,1.23125,1.495,1.555,1.54,1.931,2.1,2.06,
2012,10,43,0.785,0.5975,0.61625,0.6475,0.6152,,,1.22625,1.485,1.55,1.54,1.888,2.024,1.9585,
2012,10,44,0.785,0.6,0.6175,0.65,0.6257,,,1.22625,1.49,1.535,1.565,1.8925,2.064,2.029,
2012,11,45,0.785,0.605,0.61875,0.655,0.6298,,,1.22625,1.5,1.5325,1.595,1.891,2.11,2.031,
2012,11,46,0.785,0.6175,0.62625,0.66,0.6389,,,1.2325,1.505,1.545,1.615,1.883,2.024,1.961,
2012,11,47,0.785,0.6225,0.62625,0.67,0.6415,,,1.2325,1.51,1.545,1.6225,1.866,1.854,1.788,
2012,11,48,0.785,0.6325,0.63,0.67375,0.6481,,,1.2325,1.5175,1.555,1.60625,1.7033,1.825,1.7308,
2012,12,49,0.785,0.63875,0.63,0.6825,0.6536,,,1.24875,1.525,1.56,1.605,1.6375,1.812,1.7515,
2012,12,50,0.785,0.63875,0.6375,0.69,0.657,,,1.24875,1.53,1.56,1.61,1.587,1.76,1.681,
2012,12,51,0.77,0.64125,0.6375,0.69125,0.6632,,,1.24875,1.53,1.565,1.595,1.594,1.746,1.644,
2012,12,52,0.77,0.64,0.63,0.69,0.6541,,,1.24625,1.535,1.57125,1.595,1.5575,1.729,1.6405,
2011,1,1,0.335,0.3575,0.39375,0.39125,0.3822,,,0.995,1.22,1.27,1.165,1.6575,1.3305,1.335,
2011,1,2,0.3475,0.37,0.40375,0.39125,0.3903,,,1.01,1.22125,1.2725,1.185,1.838,1.351,1.3405,
2011,1,3,0.35,0.375,0.40875,0.3975,0.387,,,1.02,1.265,1.305,1.23,2.1,1.4705,1.432,
2011,1,4,0.355,0.38,0.4125,0.4075,0.3956,,,1.03,1.325,1.38,1.315,2.1,1.5125,1.4856,
2011,1,5,0.355,0.38,0.41625,0.41,0.3953,,,1.03,1.345,1.41,1.34,2.1,1.6735,1.6445,
2011,2,6,0.36,0.385,0.42,0.41,0.3996,,,1.045,1.45,1.52,1.345,2.1,1.7785,1.741,
2011,2,7,0.36,0.3875,0.4325,0.4125,0.4085,,,1.05,1.49,1.545,1.395,2.098,1.887,1.8485,
2011,2,8,0.36,0.39375,0.46625,0.415,0.4201,,,1.065,1.57,1.6,1.4,2.0465,1.9435,1.9065,
2011,2,9,0.36,0.39375,0.4775,0.42,0.435,,,1.075,1.62,1.6,1.5,2.01,1.985,1.9463,
2011,3,10,0.365,0.3975,0.4775,0.42,0.4288,,,1.08,1.61,1.63,1.53,2.078,2.003,1.9655,
2011,3,11,0.3725,0.3975,0.485,0.425,0.4599,,,1.185,1.58,1.63,1.53,2.12,2.0145,1.974,
2011,3,12,0.3725,0.415,0.485,0.42625,0.4628,,,1.29,1.565,1.615,1.5075,2.109,1.7585,1.7805,
2011,3,13,0.4,0.435,0.485,0.54,0.4431,,,1.315,1.565,1.615,1.4925,2.065,1.6355,1.673,
2011,4,14,0.4,0.4425,0.485,0.53,0.4584,,,1.315,1.56,1.61,1.4925,2.027,1.6435,1.6145,
2011,4,15,0.44,0.4425,0.48625,0.50625,0.4875,,,1.345,1.56,1.6,1.4925,1.9715,1.5795,1.5295,
2011,4,16,0.45,0.4425,0.4875,0.50625,0.4666,,,1.345,1.57,1.585,1.4925,1.9895,1.622,1.597,
2011,4,17,0.45,0.4425,0.485,0.5,0.4838,,,1.345,1.585,1.585,1.4925,2.0,1.6119,1.5875,
2011,5,18,0.455,0.4775,0.485,0.5,0.4807,,,1.45,1.59,1.585,1.4925,2.029,1.6045,1.5915,
2011,5,19,0.455,0.4825,0.5075,0.535,0.4764,,,1.47,1.6,1.615,1.53,2.0895,1.639,1.6375,
2011,5,20,0.465,0.4825,0.50625,0.52375,0.4891,,,1.51,1.605,1.645,1.53,1.9895,1.6315,1.6525,
2011,5,21,0.465,0.495,0.51375,0.51875,0.4936,,,1.51,1.6125,1.66,1.54,2.057,1.67,1.672,
2011,5,22,0.47,0.4975,0.52125,0.51875,0.5046,,,1.52,1.6175,1.66,1.545,2.1355,1.766,1.763,
2011,6,23,0.47,0.4975,0.52625,0.51875,0.5035,,,1.54,1.625,1.675,1.545,2.1575,1.9438,1.8975,
2011,6,24,0.47,0.505,0.535,0.525,0.5156,,,1.545,1.63,1.6775,1.565,2.1175,2.1105,2.0605,
2011,6,25,0.47,0.5075,0.5425,0.53,0.5239,,,1.565,1.635,1.68,1.56,2.14,2.1125,2.0725,
2011,6,26,0.47,0.51,0.5525,0.53,0.5256,,,1.565,1.6375,1.68,1.565,2.101,2.13,2.0695,
2011,7,27,0.47,0.52,0.55625,0.535,0.5306,,,1.565,1.6375,1.68,1.565,2.03,2.129,2.0855,
2011,7,28,0.54,0.525,0.565,0.5425,0.5476,,,1.565,1.6375,1.68,1.565,2.0363,2.1131,2.1019,
2011,7,29,0.55,0.53,0.57,0.54875,0.5416,,,1.565,1.6425,1.66,1.565,2.03,2.0495,2.104,
2011,7,30,0.565,0.535,0.575,0.55375,0.5521,,,1.565,1.595,1.655,1.565,2.035,2.14,2.1165,
2011,8,31,0.575,0.535,0.5825,0.58,0.5501,,,1.565,1.55,1.63,1.555,2.075,2.155,2.128,
